refArea,Percentage of Women,Percentage of Men,Percentage of Eldelry - 65 or more years ,Observation URI,references,publisher,Percentage of Youth - 15-24 years,Average family size - 1 to 3 members,Town,Average family size - 4 to 6 members,Average family size - 7 or more members ,dataset
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.5e+01,4.5e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfar+Nabrakh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Kfar Nabrakh,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfar+Niss,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Kfar Niss,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfar+Qatra,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Kfar Qatra,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Beqaa_Governorate,4e+01,6e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfar+Qouq,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1e+01,0,Kfar Qouq,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,5.1e+01,4.9e+01,8e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfar+Roummane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Kfar Roummane,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.2e+01,4.8e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfar+Selouane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Kfar Selouane,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,5.5e+01,4.5e+01,1.4e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfar+Sir,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2.5e+01,0,Kfar Sir,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5e+01,5e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfar+Tay+El-Matn,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Kfar Tay El-Matn,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,5.5e+01,4.5e+01,1.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfar+Tibnit,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Kfar Tibnit,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Beqaa_Governorate,6.5e+01,4.5e+01,3.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfar+michki,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,4.5e+01,0,Kfar michki,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfardlaqous,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Kfardlaqous,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,5.5e+01,4.5e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfarfila,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.5e+01,0,Kfarfila,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,5e+01,5e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfarfou,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,6e+01,0,Kfarfou,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfarhata+,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,1,Kfarhata ,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfarhata+Zgharta,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,1,Kfarhata Zgharta,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,4.7e+01,5.3e+01,1.6e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfarsghab,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,7e+00,0,Kfarsghab,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Akkar_Governorate,5.5e+01,4.5e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfartoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2.5e+01,0,Kfartoun,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,6e+01,4e+01,2.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfaryachit,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Kfaryachit,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Beqaa_Governorate,4.5e+01,5.5e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfarzabad,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Kfarzabad,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfarzaina,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Kfarzaina,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,6e+01,4e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2.5e+01,0,Kfoun,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,3.5e+01,6.5e+01,1.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfour+El-Aarbi,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1.5e+01,0,Kfour El-Aarbi,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/Nabatieh_Governorate,4e+01,4e+01,1.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kfour+En-Nabatieh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,4e+01,0,Kfour En-Nabatieh,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,5.5e+01,4.5e+01,2.2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khalwat,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Khalwat,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.5e+01,4.5e+01,2.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kharbe,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.5e+01,0,Kharbe,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,6.5e+01,3.5e+01,2.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kharnoub,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1.5e+01,0,Kharnoub,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,6e+01,4e+01,7e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khartoum,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.5e+01,0,Khartoum,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Akkar_Governorate,5e+01,5e+01,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khat+el+Petrol,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Khat el Petrol,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khayayeb+Saida,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Khayayeb Saida,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khereibet+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Khereibet Ech-Chouf,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5e+01,5e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khinchara,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2.5e+01,0,Khinchara,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.5e+01,4.5e+01,6e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khirbet+Bisri,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Khirbet Bisri,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Akkar_Governorate,5.5e+01,4.5e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khirbet+Char,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Khirbet Char,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Akkar_Governorate,6e+01,4e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khirbet+Daoud+Aakkar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2.4e+01,0,Khirbet Daoud Aakkar,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Akkar_Governorate,5.5e+01,4.5e+01,1.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khirbet+Jord,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,6e+01,0,Khirbet Jord,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Beqaa_Governorate,6.5e+01,3.5e+01,6e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khirbet+Qanafar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Khirbet Qanafar,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Beqaa_Governorate,5.5e+01,4.5e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khirbet+Rouha,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,6e+01,0,Khirbet Rouha,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khirbet+Selm,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Khirbet Selm,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khiyam+Marjaayoun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Khiyam Marjaayoun,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Baalbek-Hermel_Governorate,6e+01,4e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khodr+Baalbek,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2.5e+01,0,Khodr Baalbek,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,6e+01,4e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khreibet+Baabda,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,4.5e+01,0,Khreibet Baabda,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Akkar_Governorate,6.5e+01,3.5e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khreibet+Ej-Jindi,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Khreibet Ej-Jindi,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Khzaiz,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Khzaiz,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,6e+01,4e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kleyleh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.1e+01,0,Kleyleh,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Akkar_Governorate,6e+01,4e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kneisset+Aakkar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Kneisset Aakkar,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.5e+01,4.5e+01,5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kneisset+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Kneisset Ech-Chouf,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kneisset+Sour,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Kneisset Sour,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Akkar_Governorate,5.5e+01,4.5e+01,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kouachra,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Kouachra,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Baalbek-Hermel_Governorate,5.3e+01,4.7e+01,1.8e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kouakh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.5e+01,1,Kouakh,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Akkar_Governorate,5.5e+01,4.5e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Koueikhat,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Koueikhat,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,4.9e+01,5.1e+01,1.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kounine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2.5e+01,0,Kounine,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,6e+01,4e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kour,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,6e+01,1,Kour,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,5.5e+01,4.5e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kousba,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2.5e+01,0,Kousba,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Akkar_Governorate,5.5e+01,4.5e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Kroum+El-Aarab,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Kroum El-Aarab,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Baalbek-Hermel_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Laboueh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Laboueh,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Beqaa_Governorate,4.3e+01,5.7e+01,2.2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Lala,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.3e+01,0,Lala,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Laqlouq,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Laqlouq,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,3.5e+01,6.5e+01,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Lassa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+00,1,Lassa,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,5.1e+01,4.9e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Lebaa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Lebaa,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.1e+01,4.9e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Lehfed,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Lehfed,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Beqaa_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Libbaya+West+Bekaa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Libbaya West Bekaa,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,5.5e+01,4.5e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Louayzet+Jezzine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Louayzet Jezzine,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,4.9e+01,5.1e+01,1.8e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Loubieh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Loubieh,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,4.5e+01,5.5e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Maad,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2.5e+01,0,Maad,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,4.5e+01,4.5e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Maarab,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1e+01,0,Maarab,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Baalbek-Hermel_Governorate,5.5e+01,4.5e+01,8e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Maaraboun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1.5e+01,0,Maaraboun,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,4.9e+01,5.1e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Maarakeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.5e+01,0,Maarakeh,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Maaroub,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Maaroub,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5e+01,5e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Maasrati,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Maasrati,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
